timestamp_utc,run_id,host,transport,parallelism,model,concurrency,max_tokens,prompt_chars,prompt_tokens_per_req,requests_ok,requests_failed,status,skip_reason,wall_s,total_prompt_tokens,total_completion_tokens,total_tps,ttft_mean_s,ttft_p50_s,ttft_p95_s,prefill_mean_s,decode_mean_s,decode_tps_mean,output_tps_mean,endpoint,socket_ifname,rdma_hca,vllm_extra_args,server_log,errors
2026-05-02T15:20:29+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,HuggingFaceTB/SmolLM3-3B,1,64,5940,1027,1,0,ok,,1.909532,1027,64,33.516060,0.303504,0.303504,0.303504,0.303504,1.605471,39.240831,33.525857,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-HuggingFaceTB_SmolLM3-3B.log,
2026-05-02T15:20:31+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,HuggingFaceTB/SmolLM3-3B,4,64,5940,1027.000000,4,0,ok,,1.982117,4108,256,129.154825,0.139158,0.161259,0.162144,0.139158,1.834378,34.351312,32.430295,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-HuggingFaceTB_SmolLM3-3B.log,
2026-05-02T15:20:37+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,HuggingFaceTB/SmolLM3-3B,16,64,5940,1027.000000,16,0,ok,,5.168063,16432,1024,198.139990,0.241595,0.251645,0.253850,0.241595,4.917220,12.812375,12.406098,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-HuggingFaceTB_SmolLM3-3B.log,
2026-05-02T15:20:43+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,HuggingFaceTB/SmolLM3-3B,64,64,5940,1027.000000,64,0,ok,,6.171981,65728,4096,663.644300,0.434245,0.381157,0.564439,0.434245,5.669984,11.112466,10.484961,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-HuggingFaceTB_SmolLM3-3B.log,
2026-05-02T15:20:53+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,HuggingFaceTB/SmolLM3-3B,256,64,5940,1027.000000,256,0,ok,,10.290751,262912,16384,1592.109223,1.143671,1.425881,1.439901,1.143671,9.025961,6.988241,6.293429,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-HuggingFaceTB_SmolLM3-3B.log,
2026-05-02T15:21:47+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,Qwen/Qwen3-4B-Instruct-2507,1,64,5940,1075,1,0,ok,,1.930233,1075,64,33.156618,0.325732,0.325732,0.325732,0.325732,1.603995,39.276927,33.165305,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-Qwen_Qwen3-4B-Instruct-2507.log,
2026-05-02T15:21:49+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,Qwen/Qwen3-4B-Instruct-2507,4,64,5940,1075.000000,4,0,ok,,1.962332,4300,256,130.457018,0.127833,0.145340,0.145993,0.127833,1.825325,34.518007,32.768687,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-Qwen_Qwen3-4B-Instruct-2507.log,
2026-05-02T15:21:53+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,Qwen/Qwen3-4B-Instruct-2507,16,64,5940,1075.000000,16,0,ok,,3.361240,17200,1024,304.649509,0.254928,0.266344,0.269510,0.254928,3.097357,20.342207,19.091688,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-Qwen_Qwen3-4B-Instruct-2507.log,
2026-05-02T15:21:58+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,Qwen/Qwen3-4B-Instruct-2507,64,64,5940,1075.000000,64,0,ok,,4.851326,68800,4096,844.305316,0.684420,0.694185,0.708555,0.684420,4.141826,15.213337,13.260965,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-Qwen_Qwen3-4B-Instruct-2507.log,
2026-05-02T15:22:09+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,Qwen/Qwen3-4B-Instruct-2507,256,64,5940,1075.000000,256,0,ok,,11.232999,275200,16384,1458.559753,1.669317,2.150090,2.210973,1.669317,9.444328,6.696566,5.758915,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-Qwen_Qwen3-4B-Instruct-2507.log,
2026-05-02T15:23:10+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,allenai/Olmo-3-7B-Instruct,1,64,5940,1027,1,0,ok,,3.700849,1027,64,17.293329,0.649159,0.649159,0.649159,0.649159,3.051099,20.648298,17.296092,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-allenai_Olmo-3-7B-Instruct.log,
2026-05-02T15:23:13+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,allenai/Olmo-3-7B-Instruct,4,64,5940,1027.000000,4,0,ok,,3.688938,4108,256,69.396660,0.173223,0.199793,0.200244,0.173223,3.500853,17.996392,17.420050,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-allenai_Olmo-3-7B-Instruct.log,
2026-05-02T15:23:20+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,allenai/Olmo-3-7B-Instruct,16,64,5940,1027.000000,16,0,ok,,6.462779,16432,1024,158.445776,0.301209,0.314421,0.317763,0.301209,6.149727,10.244577,9.921177,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-allenai_Olmo-3-7B-Instruct.log,
2026-05-02T15:23:30+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,allenai/Olmo-3-7B-Instruct,64,64,5940,1027.000000,64,0,ok,,10.197930,65728,4096,401.650151,0.697977,0.660010,0.901965,0.697977,9.404975,6.699003,6.334888,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-allenai_Olmo-3-7B-Instruct.log,
2026-05-02T15:24:01+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,allenai/Olmo-3-7B-Instruct,256,64,5940,1027.000000,256,0,ok,,30.624813,262912,16384,534.991014,2.263911,2.542445,2.580316,2.263911,28.226586,2.232655,2.099070,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-allenai_Olmo-3-7B-Instruct.log,
2026-05-02T15:25:02+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,unsloth/Meta-Llama-3.1-8B-Instruct,1,64,5940,1028,1,0,ok,,3.394077,1028,64,18.856376,0.604880,0.604880,0.604880,0.604880,2.788512,22.592693,18.860181,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-unsloth_Meta-Llama-3.1-8B-Instruct.log,
2026-05-02T15:25:05+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,unsloth/Meta-Llama-3.1-8B-Instruct,4,64,5940,1028.000000,4,0,ok,,3.248335,4112,256,78.809611,0.165469,0.189515,0.191057,0.165469,3.068683,20.531012,19.789630,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-unsloth_Meta-Llama-3.1-8B-Instruct.log,
2026-05-02T15:25:11+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,unsloth/Meta-Llama-3.1-8B-Instruct,16,64,5940,1028.000000,16,0,ok,,5.412438,16448,1024,189.193837,0.288086,0.300946,0.303194,0.288086,5.114548,12.318230,11.846241,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-unsloth_Meta-Llama-3.1-8B-Instruct.log,
2026-05-02T15:25:18+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,unsloth/Meta-Llama-3.1-8B-Instruct,64,64,5940,1028.000000,64,0,ok,,7.267257,65792,4096,563.623911,0.691228,0.653262,0.914550,0.691228,6.490292,9.708665,8.911992,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-unsloth_Meta-Llama-3.1-8B-Instruct.log,
2026-05-02T15:25:36+00:00,full-usb4-20260502T140313Z,strix-1,usb4_rdma,tp2,unsloth/Meta-Llama-3.1-8B-Instruct,256,64,5940,1028.000000,256,0,ok,,18.378848,263168,16384,891.459572,2.072839,2.352760,2.393976,2.072839,16.196971,3.894102,3.503131,http://127.0.0.1:8000/v1/completions,br0.lan,usb4_rdma0,,/tmp/usb4-rdma-vllm-matrix/full-usb4-20260502T140313Z/usb4_rdma-unsloth_Meta-Llama-3.1-8B-Instruct.log,
